id,t_utc,t_rel_peak_s,rate_cps,T_MK,T_err_MK,log_amp,fe_ew_keV
AL1-20240807-1833,2024-08-07 18:38:20,-930.0,687.3,25.0,2.69,6.28,0.958
AL1-20240807-1833,2024-08-07 18:38:40,-910.0,768.9,24.36,2.13,6.723,1.214
AL1-20240807-1833,2024-08-07 18:39:00,-890.0,853.1,22.27,1.81,7.098,1.358
AL1-20240807-1833,2024-08-07 18:39:20,-870.0,950.0,20.56,1.43,7.625,1.697
AL1-20240807-1833,2024-08-07 18:39:40,-850.0,1049.7,18.39,1.16,8.176,1.824
AL1-20240807-1833,2024-08-07 18:40:00,-830.0,1138.3,19.52,1.21,8.011,1.754
AL1-20240807-1833,2024-08-07 18:40:20,-810.0,1266.2,19.94,1.11,8.16,1.798
AL1-20240807-1833,2024-08-07 18:40:40,-790.0,1400.7,20.23,1.02,8.309,1.669
AL1-20240807-1833,2024-08-07 18:41:00,-770.0,1542.8,18.88,0.88,8.692,1.846
AL1-20240807-1833,2024-08-07 18:41:20,-750.0,1696.8,19.16,0.85,8.741,1.932
AL1-20240807-1833,2024-08-07 18:41:40,-730.0,1883.3,20.42,0.82,8.736,1.892
AL1-20240807-1833,2024-08-07 18:42:00,-710.0,2056.4,19.04,0.73,9.049,2.12
AL1-20240807-1833,2024-08-07 18:42:20,-690.0,2195.4,19.63,0.71,9.056,1.755
AL1-20240807-1833,2024-08-07 18:42:40,-670.0,2366.6,18.99,0.66,9.265,1.981
AL1-20240807-1833,2024-08-07 18:43:00,-650.0,2493.1,18.02,0.6,9.504,2.001
AL1-20240807-1833,2024-08-07 18:43:20,-630.0,2660.5,18.37,0.6,9.498,2.08
AL1-20240807-1833,2024-08-07 18:43:40,-610.0,2798.3,18.32,0.58,9.553,1.938
AL1-20240807-1833,2024-08-07 18:44:00,-590.0,2915.9,18.27,0.58,9.574,1.972
AL1-20240807-1833,2024-08-07 18:44:20,-570.0,3028.0,16.88,0.52,9.916,1.967
AL1-20240807-1833,2024-08-07 18:44:40,-550.0,3159.0,17.37,0.52,9.853,1.885
AL1-20240807-1833,2024-08-07 18:45:00,-530.0,3204.6,17.81,0.54,9.756,1.577
AL1-20240807-1833,2024-08-07 18:45:20,-510.0,3291.3,16.87,0.51,9.939,1.903
AL1-20240807-1833,2024-08-07 18:45:40,-490.0,3350.7,17.12,0.52,9.882,1.639
AL1-20240807-1833,2024-08-07 18:46:00,-470.0,3410.6,15.8,0.48,10.165,1.821
AL1-20240807-1833,2024-08-07 18:46:20,-450.0,3485.9,15.71,0.49,10.171,1.984
AL1-20240807-1833,2024-08-07 18:46:40,-430.0,3562.9,15.25,0.46,10.337,1.998
AL1-20240807-1833,2024-08-07 18:47:00,-410.0,3605.2,16.36,0.49,10.079,1.424
AL1-20240807-1833,2024-08-07 18:47:20,-390.0,3649.2,15.52,0.48,10.236,1.495
AL1-20240807-1833,2024-08-07 18:47:40,-370.0,3719.5,14.87,0.44,10.472,1.524
AL1-20240807-1833,2024-08-07 18:48:00,-350.0,3775.9,16.81,0.49,10.05,1.24
AL1-20240807-1833,2024-08-07 18:48:20,-330.0,3821.2,15.09,0.44,10.435,1.676
AL1-20240807-1833,2024-08-07 18:48:40,-310.0,3877.4,16.84,0.49,10.039,1.42
AL1-20240807-1833,2024-08-07 18:49:00,-290.0,4009.8,16.37,0.47,10.172,1.521
AL1-20240807-1833,2024-08-07 18:49:20,-270.0,4006.6,16.4,0.47,10.179,1.51
AL1-20240807-1833,2024-08-07 18:49:40,-250.0,4079.2,17.27,0.49,9.992,1.346
AL1-20240807-1833,2024-08-07 18:50:00,-230.0,4149.4,16.17,0.45,10.268,1.595
AL1-20240807-1833,2024-08-07 18:50:20,-210.0,4173.1,16.3,0.45,10.26,1.441
AL1-20240807-1833,2024-08-07 18:50:40,-190.0,4213.5,15.61,0.43,10.417,1.771
AL1-20240807-1833,2024-08-07 18:51:00,-170.0,4291.4,15.65,0.43,10.412,1.692
AL1-20240807-1833,2024-08-07 18:51:20,-150.0,4309.8,15.88,0.44,10.358,1.768
AL1-20240807-1833,2024-08-07 18:51:40,-130.0,4339.6,15.64,0.43,10.453,1.696
AL1-20240807-1833,2024-08-07 18:52:00,-110.0,4373.0,16.25,0.44,10.32,1.422
AL1-20240807-1833,2024-08-07 18:52:20,-90.0,4411.8,15.9,0.43,10.408,1.597
AL1-20240807-1833,2024-08-07 18:52:40,-70.0,4472.4,16.17,0.43,10.381,1.416
AL1-20240807-1833,2024-08-07 18:53:00,-50.0,4487.6,15.68,0.41,10.508,1.546
AL1-20240807-1833,2024-08-07 18:53:20,-30.0,4498.9,15.71,0.42,10.483,1.609
AL1-20240807-1833,2024-08-07 18:53:40,-10.0,4564.2,16.05,0.42,10.434,1.405
AL1-20240807-1833,2024-08-07 18:54:00,10.0,4574.4,15.79,0.41,10.489,1.508
AL1-20240807-1833,2024-08-07 18:54:20,30.0,4567.0,15.51,0.42,10.512,1.569
AL1-20240807-1833,2024-08-07 18:54:40,50.0,4527.6,14.59,0.39,10.763,1.635
AL1-20240807-1833,2024-08-07 18:55:00,70.0,4486.7,14.96,0.4,10.641,1.389
AL1-20240807-1833,2024-08-07 18:55:20,90.0,4450.4,15.52,0.43,10.438,1.474
AL1-20240807-1833,2024-08-07 18:55:40,110.0,4412.4,15.59,0.44,10.406,1.442
AL1-20240807-1833,2024-08-07 18:56:00,130.0,4371.8,14.78,0.42,10.593,1.509
AL1-20240807-1833,2024-08-07 18:56:20,150.0,4310.7,14.89,0.43,10.53,1.421
AL1-20240807-1833,2024-08-07 18:56:40,170.0,4204.6,15.5,0.45,10.357,1.281
AL1-20240807-1833,2024-08-07 18:57:00,190.0,4146.2,14.85,0.44,10.464,1.527
AL1-20240807-1833,2024-08-07 18:57:20,210.0,4073.3,14.73,0.45,10.468,1.392
AL1-20240807-1833,2024-08-07 18:57:40,230.0,4018.4,15.3,0.47,10.305,1.243
AL1-20240807-1833,2024-08-07 18:58:00,250.0,3961.4,15.11,0.46,10.369,1.215
AL1-20240807-1833,2024-08-07 18:58:20,270.0,3864.8,14.42,0.46,10.475,1.503
AL1-20240807-1833,2024-08-07 18:58:40,290.0,3835.2,16.54,0.52,9.939,1.145
AL1-20240807-1833,2024-08-07 18:59:00,310.0,3773.2,14.53,0.47,10.41,1.418
AL1-20240807-1833,2024-08-07 18:59:20,330.0,3718.3,15.52,0.5,10.12,1.396
AL1-20240807-1833,2024-08-07 18:59:40,350.0,3642.2,14.15,0.47,10.453,1.481
AL1-20240807-1833,2024-08-07 19:00:00,370.0,3560.6,14.93,0.49,10.244,1.24
AL1-20240807-1833,2024-08-07 19:00:20,390.0,3509.2,13.59,0.47,10.572,1.594
AL1-20240807-1833,2024-08-07 19:00:40,410.0,3447.6,15.6,0.53,9.996,1.316
AL1-20240807-1833,2024-08-07 19:01:00,430.0,3392.7,14.66,0.52,10.176,1.367
AL1-20240807-1833,2024-08-07 19:01:20,450.0,3426.7,15.49,0.55,9.967,1.32
AL1-20240807-1833,2024-08-07 19:01:40,470.0,3365.1,15.39,0.55,9.977,1.246
AL1-20240807-1833,2024-08-07 19:02:00,490.0,3316.4,14.93,0.53,10.114,1.471
AL1-20240807-1833,2024-08-07 19:02:20,510.0,3245.2,15.18,0.56,9.965,1.572
AL1-20240807-1833,2024-08-07 19:02:40,530.0,3195.2,13.82,0.51,10.334,1.592
AL1-20240807-1833,2024-08-07 19:03:00,550.0,3121.8,13.45,0.51,10.444,1.595
AL1-20240807-1833,2024-08-07 19:03:20,570.0,3064.2,15.56,0.58,9.841,1.259
AL1-20240807-1833,2024-08-07 19:03:40,590.0,3017.6,15.37,0.59,9.827,1.322
AL1-20240807-1833,2024-08-07 19:04:00,610.0,2937.8,14.97,0.58,9.905,1.351
AL1-20240807-1833,2024-08-07 19:04:20,630.0,2902.6,14.38,0.57,10.036,1.394
AL1-20240807-1833,2024-08-07 19:04:40,650.0,2887.8,14.56,0.58,9.966,1.411
AL1-20240807-1833,2024-08-07 19:05:00,670.0,2820.6,13.85,0.56,10.175,1.617
AL1-20240807-1833,2024-08-07 19:05:20,690.0,2781.1,14.21,0.57,10.052,1.34
AL1-20240807-1833,2024-08-07 19:05:40,710.0,2726.7,14.41,0.58,10.007,1.549
AL1-20240807-1833,2024-08-07 19:06:00,730.0,2683.2,14.56,0.6,9.911,1.486
AL1-20240807-1833,2024-08-07 19:06:20,750.0,2640.8,14.06,0.6,10.003,1.971
AL1-20240807-1833,2024-08-07 19:06:40,770.0,2605.1,14.1,0.59,10.012,1.56
AL1-20240807-1833,2024-08-07 19:07:00,790.0,2560.7,14.45,0.61,9.886,1.646
AL1-20240807-1833,2024-08-07 19:07:20,810.0,2499.9,14.39,0.62,9.865,1.509
AL1-20240807-1833,2024-08-07 19:07:40,830.0,2503.2,14.07,0.61,9.951,1.671
AL1-20240808-0049,2024-08-08 00:53:40,-670.0,823.0,17.61,1.98,7.228,1.372
AL1-20240808-0049,2024-08-08 00:54:00,-650.0,844.6,16.38,1.75,7.6,1.423
AL1-20240808-0049,2024-08-08 00:54:20,-630.0,860.0,18.12,1.95,7.211,1.346
AL1-20240808-0049,2024-08-08 00:54:40,-610.0,885.2,14.2,1.55,8.149,1.773
AL1-20240808-0049,2024-08-08 00:55:00,-590.0,907.3,14.94,1.57,8.004,1.544
AL1-20240808-0049,2024-08-08 00:55:20,-570.0,925.7,14.63,1.64,7.968,2.282
AL1-20240808-0049,2024-08-08 00:55:40,-550.0,951.1,15.0,1.51,8.091,1.698
AL1-20240808-0049,2024-08-08 00:56:00,-530.0,954.9,15.39,1.67,7.828,1.931
AL1-20240808-0049,2024-08-08 00:56:20,-510.0,985.7,12.16,1.22,9.035,2.144
AL1-20240808-0049,2024-08-08 00:56:40,-490.0,1003.8,16.04,1.59,7.828,1.521
AL1-20240808-0049,2024-08-08 00:57:00,-470.0,1018.0,18.34,1.74,7.413,1.22
AL1-20240808-0049,2024-08-08 00:57:20,-450.0,1027.7,14.34,1.33,8.412,1.201
AL1-20240808-0049,2024-08-08 00:57:40,-430.0,1059.5,16.39,1.57,7.801,1.074
AL1-20240808-0049,2024-08-08 00:58:00,-410.0,1072.5,13.86,1.37,8.485,1.404
AL1-20240808-0049,2024-08-08 00:58:20,-390.0,1076.7,14.15,1.29,8.506,1.277
AL1-20240808-0049,2024-08-08 00:58:40,-370.0,1095.6,11.1,1.11,9.489,2.731
AL1-20240808-0049,2024-08-08 00:59:00,-350.0,1121.5,12.47,1.14,9.082,1.77
AL1-20240808-0049,2024-08-08 00:59:20,-330.0,1139.9,15.83,1.39,8.105,1.034
AL1-20240808-0049,2024-08-08 00:59:40,-310.0,1150.7,13.54,1.24,8.695,1.178
AL1-20240808-0049,2024-08-08 01:00:00,-290.0,1171.1,13.98,1.22,8.629,1.6
AL1-20240808-0049,2024-08-08 01:00:20,-270.0,1204.8,13.81,1.18,8.735,1.492
AL1-20240808-0049,2024-08-08 01:00:40,-250.0,1198.8,15.38,1.3,8.298,1.154
AL1-20240808-0049,2024-08-08 01:01:00,-230.0,1238.5,14.08,1.19,8.682,1.341
AL1-20240808-0049,2024-08-08 01:01:20,-210.0,1259.0,15.49,1.28,8.317,1.51
AL1-20240808-0049,2024-08-08 01:01:40,-190.0,1279.5,16.93,1.33,8.051,1.34
AL1-20240808-0049,2024-08-08 01:02:00,-170.0,1341.2,16.13,1.17,8.406,1.576
AL1-20240808-0049,2024-08-08 01:02:20,-150.0,1391.3,18.95,1.28,7.976,1.88
AL1-20240808-0049,2024-08-08 01:02:40,-130.0,1482.0,17.19,1.03,8.53,2.159
AL1-20240808-0049,2024-08-08 01:03:00,-110.0,1575.3,18.87,1.06,8.339,1.905
AL1-20240808-0049,2024-08-08 01:03:20,-90.0,1641.7,18.33,0.96,8.569,2.434
AL1-20240808-0049,2024-08-08 01:03:40,-70.0,1737.0,19.44,0.92,8.571,1.986
AL1-20240808-0049,2024-08-08 01:04:00,-50.0,1803.7,18.15,0.88,8.745,2.373
AL1-20240808-0049,2024-08-08 01:04:20,-30.0,1837.1,17.14,0.8,9.044,2.16
AL1-20240808-0049,2024-08-08 01:04:40,-10.0,1860.9,17.33,0.8,9.016,2.034
AL1-20240808-0049,2024-08-08 01:05:00,10.0,1908.0,16.6,0.78,9.145,2.238
AL1-20240808-0049,2024-08-08 01:05:20,30.0,1943.3,17.3,0.82,8.977,2.046
AL1-20240808-0049,2024-08-08 01:05:40,50.0,1945.3,17.38,0.83,8.958,1.758
AL1-20240808-0049,2024-08-08 01:06:00,70.0,1967.8,16.24,0.78,9.196,2.058
AL1-20240808-0049,2024-08-08 01:06:20,90.0,1930.6,15.87,0.78,9.221,1.946
AL1-20240808-0049,2024-08-08 01:06:40,110.0,1898.5,15.99,0.82,9.122,1.89
AL1-20240808-0049,2024-08-08 01:07:00,130.0,1882.0,14.54,0.79,9.393,2.289
AL1-20240808-0049,2024-08-08 01:07:20,150.0,1841.0,15.53,0.87,9.09,1.96
AL1-20240808-0049,2024-08-08 01:07:40,170.0,1821.5,12.86,0.74,9.837,2.77
AL1-20240808-0049,2024-08-08 01:08:00,190.0,1788.4,13.96,0.8,9.476,1.879
AL1-20240808-0049,2024-08-08 01:08:20,210.0,1757.4,15.01,0.88,9.098,1.397
AL1-20240808-0049,2024-08-08 01:08:40,230.0,1712.4,15.72,0.99,8.776,1.888
AL1-20240808-0049,2024-08-08 01:09:00,250.0,1692.3,13.5,0.89,9.387,2.103
AL1-20240808-0049,2024-08-08 01:09:20,270.0,1668.5,13.95,0.89,9.254,1.827
AL1-20240808-0049,2024-08-08 01:09:40,290.0,1599.5,12.21,0.83,9.74,2.227
AL1-20240808-0049,2024-08-08 01:10:00,310.0,1596.9,13.51,0.94,9.246,1.927
AL1-20240808-0049,2024-08-08 01:10:20,330.0,1541.5,13.49,0.94,9.233,1.585
AL1-20240808-0049,2024-08-08 01:10:40,350.0,1517.2,13.59,0.98,9.137,1.526
AL1-20240808-0049,2024-08-08 01:11:00,370.0,1484.8,13.57,1.05,9.013,1.297
AL1-20240808-0049,2024-08-08 01:11:20,390.0,1458.0,12.62,1.04,9.227,1.935
AL1-20240808-0049,2024-08-08 01:11:40,410.0,1427.0,9.94,0.77,10.553,3.16
AL1-20240808-0049,2024-08-08 01:12:00,430.0,1416.8,12.29,1.05,9.282,1.967
AL1-20240808-0049,2024-08-08 01:12:20,450.0,1373.5,12.3,1.06,9.263,1.539
AL1-20240808-0049,2024-08-08 01:12:40,470.0,1348.9,12.19,1.07,9.267,1.408
AL1-20240808-0237,2024-08-08 02:42:20,-150.0,686.0,24.06,2.42,6.475,0.83
AL1-20240808-0237,2024-08-08 02:42:40,-130.0,720.9,18.4,1.78,7.332,1.726
AL1-20240808-0237,2024-08-08 02:43:00,-110.0,744.4,19.96,1.95,7.041,2.218
AL1-20240808-0237,2024-08-08 02:43:20,-90.0,765.0,19.71,1.85,7.16,2.399
AL1-20240808-0237,2024-08-08 02:43:40,-70.0,751.6,19.66,1.79,7.222,1.692
AL1-20240808-0237,2024-08-08 02:44:00,-50.0,763.8,19.63,1.84,7.169,1.939
AL1-20240808-0237,2024-08-08 02:44:20,-30.0,776.1,16.0,1.47,7.952,2.056
AL1-20240808-0237,2024-08-08 02:44:40,-10.0,776.1,16.71,1.54,7.774,1.555
AL1-20240808-0237,2024-08-08 02:45:00,10.0,774.1,17.16,1.73,7.525,2.529
AL1-20240808-0237,2024-08-08 02:45:20,30.0,782.1,18.65,1.79,7.313,1.201
AL1-20240808-0237,2024-08-08 02:45:40,50.0,783.3,15.04,1.43,8.161,1.786
AL1-20240808-0237,2024-08-08 02:46:00,70.0,775.4,16.08,1.48,7.906,1.728
AL1-20240808-0237,2024-08-08 02:46:20,90.0,767.0,14.26,1.5,8.16,1.798
AL1-20240808-0237,2024-08-08 02:46:40,110.0,751.5,13.95,1.55,8.132,2.123
AL1-20240808-0237,2024-08-08 02:47:00,130.0,754.8,13.97,1.64,8.021,1.368
AL1-20240808-0237,2024-08-08 02:47:40,170.0,726.0,13.14,1.56,8.301,1.091
AL1-20240808-0401,2024-08-08 04:17:40,-1030.0,1005.6,17.05,2.36,7.313,2.186
AL1-20240808-0401,2024-08-08 04:18:20,-990.0,1037.8,13.39,1.75,8.266,3.279
AL1-20240808-0401,2024-08-08 04:18:40,-970.0,1049.4,20.24,2.15,6.991,1.419
AL1-20240808-0401,2024-08-08 04:19:00,-950.0,1044.3,15.83,2.12,7.524,2.756
AL1-20240808-0401,2024-08-08 04:19:20,-930.0,1054.2,16.47,1.83,7.729,1.602
AL1-20240808-0401,2024-08-08 04:19:40,-910.0,1061.7,19.49,2.2,7.0,1.366
AL1-20240808-0401,2024-08-08 04:20:00,-890.0,1071.1,17.54,1.87,7.459,1.877
AL1-20240808-0401,2024-08-08 04:20:20,-870.0,1075.5,18.46,2.09,7.242,1.495
AL1-20240808-0401,2024-08-08 04:20:40,-850.0,1095.3,16.57,1.69,7.785,2.002
AL1-20240808-0401,2024-08-08 04:21:00,-830.0,1092.2,17.11,1.73,7.637,1.274
AL1-20240808-0401,2024-08-08 04:21:20,-810.0,1103.5,15.19,1.59,8.101,2.295
AL1-20240808-0401,2024-08-08 04:21:40,-790.0,1118.3,13.7,1.54,8.405,2.318
AL1-20240808-0401,2024-08-08 04:22:00,-770.0,1116.2,17.09,1.78,7.605,2.052
AL1-20240808-0401,2024-08-08 04:22:20,-750.0,1122.1,15.28,1.61,8.092,1.789
AL1-20240808-0401,2024-08-08 04:22:40,-730.0,1110.6,14.84,1.8,8.038,2.404
AL1-20240808-0401,2024-08-08 04:23:00,-710.0,1108.0,13.11,1.48,8.658,2.022
AL1-20240808-0401,2024-08-08 04:23:20,-690.0,1116.2,13.13,1.57,8.599,1.751
AL1-20240808-0401,2024-08-08 04:23:40,-670.0,1111.8,16.44,1.87,7.642,1.904
AL1-20240808-0401,2024-08-08 04:24:00,-650.0,1111.1,14.88,1.66,8.111,1.973
AL1-20240808-0401,2024-08-08 04:24:20,-630.0,1121.8,12.58,1.46,8.845,2.447
AL1-20240808-0401,2024-08-08 04:24:40,-610.0,1116.0,18.39,2.06,7.223,1.457
AL1-20240808-0401,2024-08-08 04:25:00,-590.0,1131.3,13.87,1.6,8.378,1.68
AL1-20240808-0401,2024-08-08 04:25:20,-570.0,1129.2,15.5,1.67,7.93,2.188
AL1-20240808-0401,2024-08-08 04:25:40,-550.0,1126.4,15.69,1.86,7.853,1.552
AL1-20240808-0401,2024-08-08 04:26:00,-530.0,1128.4,14.45,1.74,8.17,2.214
AL1-20240808-0401,2024-08-08 04:26:20,-510.0,1147.5,15.55,1.77,7.875,1.602
AL1-20240808-0401,2024-08-08 04:26:40,-490.0,1154.4,16.89,1.83,7.573,1.089
AL1-20240808-0401,2024-08-08 04:27:00,-470.0,1161.7,12.34,1.49,8.846,2.626
AL1-20240808-0401,2024-08-08 04:27:20,-450.0,1150.7,15.31,1.59,8.118,1.41
AL1-20240808-0401,2024-08-08 04:27:40,-430.0,1160.2,15.31,1.67,8.026,1.69
AL1-20240808-0401,2024-08-08 04:28:00,-410.0,1161.7,14.99,1.81,8.004,1.533
AL1-20240808-0401,2024-08-08 04:28:20,-390.0,1169.8,16.92,1.83,7.569,1.141
AL1-20240808-0401,2024-08-08 04:28:40,-370.0,1165.9,12.08,1.52,9.126,2.124
AL1-20240808-0401,2024-08-08 04:29:00,-350.0,1177.4,14.78,1.65,8.197,1.49
AL1-20240808-0401,2024-08-08 04:29:20,-330.0,1170.0,13.42,1.55,8.559,1.876
AL1-20240808-0401,2024-08-08 04:29:40,-310.0,1157.8,12.04,1.52,8.984,2.021
AL1-20240808-0401,2024-08-08 04:30:00,-290.0,1168.5,15.27,1.51,8.152,0.813
AL1-20240808-0401,2024-08-08 04:30:20,-270.0,1187.5,16.15,1.74,7.8,1.626
AL1-20240808-0401,2024-08-08 04:30:40,-250.0,1179.5,13.78,1.6,8.455,1.58
AL1-20240808-0401,2024-08-08 04:31:00,-230.0,1177.3,14.53,1.6,8.171,1.174
AL1-20240808-0401,2024-08-08 04:31:20,-210.0,1192.1,13.62,1.45,8.595,1.206
AL1-20240808-0401,2024-08-08 04:31:40,-190.0,1188.0,14.75,1.53,8.25,1.576
AL1-20240808-0401,2024-08-08 04:32:00,-170.0,1195.5,15.15,1.66,8.101,1.754
AL1-20240808-0401,2024-08-08 04:32:20,-150.0,1198.9,13.35,1.48,8.602,1.773
AL1-20240808-0401,2024-08-08 04:32:40,-130.0,1183.8,15.38,1.75,7.951,1.884
AL1-20240808-0401,2024-08-08 04:33:00,-110.0,1194.3,14.86,1.68,8.113,1.459
AL1-20240808-0401,2024-08-08 04:33:20,-90.0,1201.1,14.31,1.56,8.327,1.624
AL1-20240808-0401,2024-08-08 04:33:40,-70.0,1211.7,15.17,1.48,8.245,0.77
AL1-20240808-0401,2024-08-08 04:34:00,-50.0,1199.0,14.76,1.75,8.119,1.452
AL1-20240808-0401,2024-08-08 04:34:20,-30.0,1206.5,14.27,1.5,8.411,1.003
AL1-20240808-0401,2024-08-08 04:34:40,-10.0,1208.1,14.23,1.58,8.278,1.57
AL1-20240808-0401,2024-08-08 04:35:00,10.0,1209.5,15.41,1.47,8.154,1.027
AL1-20240808-0401,2024-08-08 04:35:20,30.0,1232.1,15.33,1.53,8.092,1.482
AL1-20240808-0401,2024-08-08 04:35:40,50.0,1233.5,16.2,1.62,7.901,0.693
AL1-20240808-0401,2024-08-08 04:36:00,70.0,1206.5,11.89,1.45,9.043,2.087
AL1-20240808-0401,2024-08-08 04:36:20,90.0,1202.1,12.87,1.46,8.726,1.852
AL1-20240808-0401,2024-08-08 04:36:40,110.0,1212.2,14.74,1.6,8.209,1.371
AL1-20240808-0401,2024-08-08 04:37:00,130.0,1213.4,15.78,1.82,7.859,0.871
AL1-20240808-0401,2024-08-08 04:37:20,150.0,1222.0,11.5,1.42,9.284,2.937
AL1-20240808-0401,2024-08-08 04:37:40,170.0,1231.1,13.41,1.46,8.532,1.153
AL1-20240808-0401,2024-08-08 04:38:00,190.0,1232.5,10.46,1.28,9.814,2.02
AL1-20240808-0401,2024-08-08 04:38:20,210.0,1231.7,12.08,1.5,9.057,1.516
AL1-20240808-0401,2024-08-08 04:38:40,230.0,1217.7,14.45,1.52,8.307,0.94
AL1-20240808-0401,2024-08-08 04:39:00,250.0,1218.5,15.2,1.61,8.011,0.834
AL1-20240808-0401,2024-08-08 04:39:20,270.0,1209.8,15.6,1.91,7.831,0.813
AL1-20240808-0401,2024-08-08 04:39:40,290.0,1225.6,16.24,1.83,7.7,0.585
AL1-20240808-0401,2024-08-08 04:40:00,310.0,1218.9,12.7,1.49,8.82,1.506
AL1-20240808-0401,2024-08-08 04:40:20,330.0,1218.3,13.65,1.56,8.445,0.746
AL1-20240808-0401,2024-08-08 04:40:40,350.0,1211.5,10.01,1.17,9.961,2.128
AL1-20240808-0630,2024-08-08 06:34:20,-30.0,839.6,16.4,1.9,7.443,1.754
AL1-20240808-0630,2024-08-08 06:35:00,10.0,866.9,16.53,1.85,7.46,2.032
AL1-20240808-0630,2024-08-08 06:35:40,50.0,862.9,11.87,1.47,8.754,2.388
AL1-20240808-0825,2024-08-08 08:28:00,-110.0,682.1,16.21,1.87,7.459,2.412
AL1-20240808-0825,2024-08-08 08:28:40,-70.0,712.8,14.75,1.68,7.863,2.328
AL1-20240808-0825,2024-08-08 08:29:40,-10.0,743.4,17.31,1.86,7.345,1.379
AL1-20240808-1120,2024-08-08 11:32:40,-430.0,799.6,15.01,1.74,7.759,2.676
AL1-20240808-1120,2024-08-08 11:33:00,-410.0,842.4,18.43,1.95,7.167,1.672
AL1-20240808-1120,2024-08-08 11:33:20,-390.0,873.4,15.18,1.45,8.086,2.458
AL1-20240808-1120,2024-08-08 11:33:40,-370.0,914.6,16.67,1.51,7.824,2.61
AL1-20240808-1120,2024-08-08 11:34:00,-350.0,974.3,17.5,1.46,7.797,2.056
AL1-20240808-1120,2024-08-08 11:34:20,-330.0,1050.8,18.98,1.45,7.703,1.653
AL1-20240808-1120,2024-08-08 11:34:40,-310.0,1105.0,17.29,1.25,8.129,2.008
AL1-20240808-1120,2024-08-08 11:35:00,-290.0,1166.5,20.03,1.34,7.791,1.588
AL1-20240808-1120,2024-08-08 11:35:20,-270.0,1215.3,17.65,1.17,8.223,2.14
AL1-20240808-1120,2024-08-08 11:35:40,-250.0,1271.8,15.48,0.99,8.798,2.577
AL1-20240808-1120,2024-08-08 11:36:00,-230.0,1305.2,16.66,1.05,8.533,2.084
AL1-20240808-1120,2024-08-08 11:36:20,-210.0,1328.8,17.05,1.05,8.496,1.918
AL1-20240808-1120,2024-08-08 11:36:40,-190.0,1351.5,18.03,1.07,8.373,2.078
AL1-20240808-1120,2024-08-08 11:37:00,-170.0,1381.6,19.46,1.16,8.101,1.605
AL1-20240808-1120,2024-08-08 11:37:20,-150.0,1395.0,17.3,1.03,8.518,1.986
AL1-20240808-1120,2024-08-08 11:37:40,-130.0,1408.1,17.85,1.05,8.422,2.036
AL1-20240808-1120,2024-08-08 11:38:00,-110.0,1434.4,18.1,1.01,8.473,1.858
AL1-20240808-1120,2024-08-08 11:38:20,-90.0,1445.9,19.08,1.1,8.244,1.81
AL1-20240808-1120,2024-08-08 11:38:40,-70.0,1458.5,17.72,1.01,8.506,1.976
AL1-20240808-1120,2024-08-08 11:39:00,-50.0,1472.4,17.76,0.97,8.594,2.02
AL1-20240808-1120,2024-08-08 11:39:20,-30.0,1523.1,16.61,0.91,8.838,1.785
AL1-20240808-1120,2024-08-08 11:39:40,-10.0,1542.0,16.46,0.92,8.813,2.234
AL1-20240808-1120,2024-08-08 11:40:00,10.0,1539.1,16.81,0.89,8.842,1.659
AL1-20240808-1120,2024-08-08 11:40:20,30.0,1529.1,16.1,0.88,8.956,1.674
AL1-20240808-1120,2024-08-08 11:40:40,50.0,1527.0,16.52,0.91,8.828,1.448
AL1-20240808-1120,2024-08-08 11:41:00,70.0,1523.5,15.58,0.88,9.023,1.885
AL1-20240808-1120,2024-08-08 11:41:20,90.0,1534.9,16.55,0.94,8.76,1.608
AL1-20240808-1120,2024-08-08 11:41:40,110.0,1527.7,15.83,0.9,8.956,1.056
AL1-20240808-1120,2024-08-08 11:42:00,130.0,1548.8,14.64,0.87,9.191,2.046
AL1-20240808-1120,2024-08-08 11:42:20,150.0,1538.7,15.89,0.93,8.871,1.086
AL1-20240808-1120,2024-08-08 11:42:40,170.0,1515.3,13.4,0.84,9.461,1.707
AL1-20240808-1120,2024-08-08 11:43:00,190.0,1529.1,13.95,0.87,9.278,1.474
AL1-20240808-1120,2024-08-08 11:43:20,210.0,1509.1,12.76,0.84,9.579,1.768
AL1-20240808-1120,2024-08-08 11:43:40,230.0,1500.8,13.0,0.89,9.417,1.346
AL1-20240808-1120,2024-08-08 11:44:00,250.0,1458.8,12.37,0.87,9.583,1.575
AL1-20240808-1120,2024-08-08 11:44:20,270.0,1448.5,13.71,0.98,9.092,1.302
AL1-20240808-1120,2024-08-08 11:44:40,290.0,1433.8,12.56,0.94,9.399,1.266
AL1-20240808-1120,2024-08-08 11:45:00,310.0,1389.6,12.11,0.92,9.53,0.929
AL1-20240808-1120,2024-08-08 11:45:20,330.0,1360.6,11.46,0.94,9.662,1.44
AL1-20240808-1120,2024-08-08 11:45:40,350.0,1343.5,11.31,0.93,9.716,0.689
AL1-20240808-1120,2024-08-08 11:46:00,370.0,1306.3,10.95,0.94,9.81,1.097
AL1-20240808-1120,2024-08-08 11:46:20,390.0,1286.0,12.07,1.1,9.231,0.592
AL1-20240808-1120,2024-08-08 11:46:40,410.0,1254.2,11.03,1.04,9.573,0.812
AL1-20240808-1120,2024-08-08 11:47:00,430.0,1214.7,11.44,1.19,9.255,1.228
